code,emis_code,region,zone,woreda,school_name,rural,SubmissionDate,starttime,endtime,surveyday,deviceid,consent,respondent_code,note_no_consent,sex,A2,A2_1,A2_2,A2_3,A2_4,A2_5,A2_6,A2_7,A2_8,A2_9,A3,A3_1,A3_2,A3_3,A3_97,A3_other,A4,A4_other,A5,A5_other,A6,A6_other,A7,A8,A9,A10,A11,A12,B1,B1_1,B1_2,B1_3,B1_4,B1_5,B1_97,B1_98,B1_other,B2,B2_other,B3,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_97,B3_other,B4,B5,B5_1,B5_2,B5_3,B5_4,B5_5,B5_97,B5_other,B6,B6_1,B6_2,B6_3,B6_4,B6_5,B6_6,B6_7,B6_8,B6_9,B6_97,B6_other,B7,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B7_7,B7_8,B7_97,B7_98,B7_other,B8,B8_1,B8_2,B8_3,B8_4,B8_5,B8_6,B8_7,B8_8,B8_97,B8_98,B8_other,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3,C3_1,C3_2,C3_3,C3_4,C3_5,C3_6,C3_7,C3_8,C3_9,C3_10,C3_11,C3_12,C3_0,C3_other,C4,C5,C5_other,C6,C6_1,C6_2,C6_3,C6_4,C6_5,C6_6,C6_7,C6_8,C6_9,C6_10,C6_11,C6_97,C6_98,C6_other,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,C8_1,C8_2,C8_3,C8_4,C9_1,C9_2,C9_3,C9_4,C9_5,C9_6,C10_1,C10_2,C10_3,C11,C11_1,C11_2,C11_3,C11_4,C11_5,C11_6,C11_97,C11_98,C11_other,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D2_1,D2_2,D2_3,D2_4,D2_5,D3,D3_other,D5_1,D5_2,D5_3,D5_4,D5_5,D6,D6_1,D6_2,D6_3,D6_4,D6_97,D6_other,D7,D7_other,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_9,E1_10,E1_97,E1_other,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_11,E4,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_10,E4_11,E5_1,E5_2,E5_3,E5_4,E5_5,E5_6,E5_7,E6,E7,E8,F1,F2_1,F2_2,F2_3,F2_4,F2_5,F2_6,F3_1,F3_2,F3_3,F3_4,F3_5,F4,F4_1,F4_2,F4_3,F4_4,F4_5,F4_6,F4_97,F4_other,F5,F6_1,F6_2,F6_3,F6_4,F6_5,F6_6,F6_7,F6_8,F7,G1,G1_1,G1_2,G1_3,G1_4,G1_5,G1_6,G1_7,G1_8,G1_97,G1_other,G2a,G2b,G3,G4,instanceID,formdef_version,KEY,consentgroup[1]/SectionC[1]/C6[1]/C6_1,consentgroup[1]/SectionC[1]/C6[1]/C6_2,consentgroup[1]/SectionC[1]/C6[1]/C6_3,consentgroup[1]/SectionC[1]/C6[1]/C6_4,consentgroup[1]/SectionC[1]/C6[1]/C6_5,consentgroup[1]/SectionC[1]/C6[1]/C6_6,consentgroup[1]/SectionC[1]/C8[1]/C8_5,consentgroup[1]/SectionC[1]/C8[1]/C8_6,consentgroup[1]/SectionC[1]/C10,consentgroup[1]/SectionD[1]/D4
600046,S0601011082,BENISHANGUL-GUMUZ,Assosa,abrhamo,rubalgeda,Rural,"12/4/2025, 7:34:48 PM","12/4/2025, 12:41:40 PM","12/4/2025, 7:33:24 PM",12/4/2025,8.62E+14,1,T2103,NA,male,3 4,0,0,1,1,0,0,0,0,0,1 3,1,0,1,0,NA,3,NA,2,NA,0,NA,2012,2015,2,0,NA,NA,1 4,1,0,0,1,0,0,0,NA,5,NA,5 6,0,0,0,0,1,1,0,NA,1,1,1,0,0,0,0,0,NA,1 3 4,1,0,1,1,0,0,0,0,0,0,NA,4 8,0,0,0,1,0,0,0,1,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,3,4,1,3,2,2,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,3,2,NA,1 2 3 5 6 7 8 9 10 11,1,1,1,0,1,1,1,1,1,1,1,0,0,NA,4,4,3,4,4,4,3,3,3,3,4,5,2,5,3,3,2,3,1,2 5,0,1,0,0,1,0,0,0,NA,2,4,4,4,2,2,2,2,3,2,3,2,NA,4,3,3,3,3,2,0,1,0,0,0,NA,3,NA,0,1,0,0,1,1,1,1,1,1,0,NA,3,3,1,3,3,3,3,1,1,2,3,2,2,1,1,1,1,1,2 5,0,1,0,0,1,0,0,0,0,0,0,3,4,3,3,3,4,3,1,3,2,10,3,3,3,3,3,3,3,3,2,3,2,3 4,0,0,1,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 7,1,0,0,0,0,0,1,0,0,NA,30,NA,10200,NA,uuid:9b415bbc-9558-4c2c-838c-2ba4d104c19c,2512030649,uuid:9b415bbc-9558-4c2c-838c-2ba4d104c19c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600387,S0601020022,BENISHANGUL-GUMUZ,Assosa,undulu,fudundu,Rural,"12/29/2025, 7:54:47 PM","12/29/2025, 1:00:54 PM","12/29/2025, 7:46:21 PM",12/29/2025,0229e796513b8b37,1,T36502,NA,female,2 3 4,0,1,1,1,0,0,0,0,0,97,0,0,0,1,ማህበራዊ ሣይንስ,3,NA,2,NA,0,NA,2012,2012,1,1,2,3,1,1,0,0,0,0,0,0,NA,5,NA,5,0,0,0,0,1,0,0,NA,1,3,0,0,1,0,0,0,NA,2 5,0,1,0,0,1,0,0,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,4 5,0,0,0,1,1,0,0,0,0,0,NA,3,3,2,2,2,2,3,1,7 11,0,0,0,0,0,0,1,0,0,0,1,0,0,NA,1,2,NA,3 7,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,3,4,4,2,4,4,4,2,2,3,5,5,4,4,3,3,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,1,3,3,4,2,1,2,2,1,2,1,2,NA,3,3,3,3,3,2,0,1,0,0,0,NA,4,NA,1,0,1,1,1,1,1,1,1,0,0,NA,3,4,3,3,4,3,2,1,2,2,3,2,2,3,1,1,3,2,1 3,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,1,1,1,6,3,2,4,3,3,3,3,3,2,3,3,2 4,0,1,0,1,0,0,0,NA,1,2,2,2,1,1,1,2,2,የለም,1 2,1,1,0,0,0,0,0,0,0,NA,26,NA,13700,የአግልግሎት ዘመን አመመጣጠን።,uuid:d413e779-bda0-473e-a702-0e4daab88233,2512142209,uuid:d413e779-bda0-473e-a702-0e4daab88233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600387,S0601020022,BENISHANGUL-GUMUZ,Assosa,undulu,fudundu,Rural,"12/29/2025, 7:54:50 PM","12/29/2025, 12:14:06 PM","12/29/2025, 7:29:01 PM",12/29/2025,0229e796513b8b37,1,T36501,NA,male,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,NA,6,NA,3,NA,1,NA,2014,2017,3,0,NA,NA,1,1,0,0,0,0,0,0,NA,1,NA,5,0,0,0,0,1,0,0,NA,1,3,0,0,1,0,0,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,3,3,3,3,2,2,2,1,9 10,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,1,2,NA,2 11,0,1,0,0,0,0,0,0,0,0,1,0,0,NA,3,3,4,2,4,4,3,4,4,4,5,4,5,5,4,4,1,1,1,2 3,0,1,1,0,0,0,0,0,NA,4,2,3,2,3,2,2,4,2,1,1,1,NA,4,4,4,1,4,2,0,1,0,0,0,NA,3,NA,0,1,0,1,1,0,0,1,1,1,0,NA,3,3,2,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1 5,1,0,0,0,1,0,0,0,0,0,0,3,1,3,3,1,4,3,3,3,2,10,3,4,4,4,4,3,4,4,3,3,4,2,0,1,0,0,0,0,0,NA,1,3,3,3,2,2,2,2,2,የለም,1 3,1,0,1,0,0,0,0,0,0,NA,24,NA,12000,የለም,uuid:4129146c-6333-473b-b3aa-7baea2d31626,2512142209,uuid:4129146c-6333-473b-b3aa-7baea2d31626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600387,S0601020022,BENISHANGUL-GUMUZ,Assosa,undulu,fudundu,Rural,"12/29/2025, 8:09:15 PM","12/29/2025, 1:05:46 PM","12/29/2025, 7:49:44 PM",12/29/2025,8.62E+14,1,T36503,NA,male,3 4 5,0,0,1,1,1,0,0,0,0,2,0,1,0,0,NA,3,NA,5,NA,1,NA,2013,2016,2,0,NA,NA,5,0,0,0,0,1,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 3,1,0,1,0,0,0,NA,2 3 4 5,0,1,1,1,1,0,0,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,4 7,0,0,0,1,0,0,1,0,0,0,NA,3,3,2,1,4,3,4,3,5 11,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,4,3,NA,1 2 3 4 5 6 7 8 9,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,3,4,4,4,4,4,4,4,3,4,5,5,5,4,5,5,2,2,1,5,0,0,0,0,1,0,0,0,NA,4,4,4,4,4,2,5,5,2,5,2,1,NA,2,4,4,1,3,2,0,1,0,0,0,NA,2,NA,0,1,0,1,0,1,1,0,1,0,0,NA,4,3,1,3,3,4,2,1,2,1,2,2,2,3,1,2,1,1,1 3,1,0,1,0,0,0,0,0,0,0,0,1,1,3,4,2,4,1,3,1,1,10,4,4,3,4,4,4,4,4,3,4,4,4,0,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,0,NA,28,NA,12700,no,uuid:d3840075-6f90-430f-ac88-f8540a9998d9,2512142209,uuid:d3840075-6f90-430f-ac88-f8540a9998d9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600237,S0601030102,BENISHANGUL-GUMUZ,Assosa,kurmuk,ashishire,Rural,"12/19/2025, 7:30:19 AM","12/18/2025, 12:13:55 PM","12/18/2025, 9:18:34 PM",12/18/2025,94cf2bbcc2bba848,1,T1501,NA,male,1 2 4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,NA,3,NA,2,NA,0,NA,2014,2018,3,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 2 3,1,1,1,0,0,0,NA,1 2 3 4 5 6,1,1,1,1,1,1,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,1,1 2 3 4 5 7,1,1,1,1,1,0,1,0,0,0,0,0,0,NA,1,3,NA,1 2 5 7 8 10 11,1,1,0,0,1,0,1,1,0,1,1,0,0,NA,3,3,4,3,3,3,3,3,2,3,4,4,4,4,5,4,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,2,2,2,2,2,2,2,3,2,1,1,NA,1,3,3,4,3,2 4,0,1,0,1,0,NA,4,NA,1,1,0,1,0,0,1,1,1,0,0,NA,1,1,1,3,4,1,3,3,3,2,3,3,3,3,3,3,3,3,1 9,1,0,0,0,0,0,0,0,1,0,0,3,1,4,3,1,4,3,3,3,1,10,3,3,4,3,3,3,4,3,3,2,4,1 4,1,0,0,1,0,0,0,NA,1,3,2,3,1,2,2,2,2,የለም,3 6,0,0,1,0,0,1,0,0,0,NA,24,NA,13900,የለም,uuid:6161ef66-1b90-4159-acd3-a20574fac58b,2512142209,uuid:6161ef66-1b90-4159-acd3-a20574fac58b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600237,S0601030102,BENISHANGUL-GUMUZ,Assosa,kurmuk,ashishire,Rural,"12/19/2025, 7:30:20 AM","12/18/2025, 5:44:28 PM","12/18/2025, 9:18:48 PM",12/18/2025,94cf2bbcc2bba848,1,T1502,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,NA,3,NA,2,NA,1,NA,2010,2016,4,1,2,3,1,1,0,0,0,0,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 2 3,1,1,1,0,0,0,NA,1 2 3 4 5 6 7 9,1,1,1,1,1,1,1,0,1,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 5,1,0,0,0,1,0,0,0,0,0,NA,2,2,2,2,2,2,2,1,1 2 4 7,1,1,0,1,0,0,1,0,0,0,0,0,0,NA,1,3,NA,1 2 3 4 5 7 9 10 11,1,1,1,1,1,0,1,0,1,1,1,0,0,NA,3,4,3,3,3,3,3,3,3,3,4,4,4,5,4,4,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,2,2,2,2,2,3,2,2,2,2,1,1,NA,1,2,3,1,3,2 4,0,1,0,1,0,NA,4,NA,0,0,0,1,0,0,0,1,1,0,0,NA,3,3,2,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1 3,1,0,1,0,0,0,0,0,0,0,0,3,2,3,3,1,3,3,3,3,1,10,3,3,3,3,3,1,3,4,2,3,3,1 4,1,0,0,1,0,0,0,NA,1,3,2,3,1,3,2,2,1,የለም,1 3,1,0,1,0,0,0,0,0,0,NA,29,NA,13450,የለም,uuid:af9a46f6-7eea-499a-b715-62e1e561ce40,2512142209,uuid:af9a46f6-7eea-499a-b715-62e1e561ce40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600237,S0601030102,BENISHANGUL-GUMUZ,Assosa,kurmuk,ashishire,Rural,"12/19/2025, 8:13:11 AM","12/18/2025, 12:41:40 PM","12/18/2025, 1:17:32 PM",12/18/2025,8.62E+14,1,T1503,NA,female,1 2 3 5 6,1,1,1,0,1,1,0,0,0,1,1,0,0,0,NA,7,NA,2,NA,0,NA,1998,2018,3,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,3 4,0,0,1,1,0,0,0,0,0,0,NA,4 8,0,0,0,1,0,0,0,1,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2,3,3,2,4,2,2,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,4,3,NA,1 2 3 4 5 6 7 8 9 10,1,1,1,1,1,1,1,1,1,1,0,0,0,NA,3,4,4,3,3,3,4,3,4,3,4,5,1,4,4,5,2,1,1,5,0,0,0,0,1,0,0,0,NA,4,2,4,2,4,2,5,3,2,5,4,1,NA,3,3,4,3,4,1,1,0,0,0,0,NA,4,NA,1,1,0,0,1,1,1,1,1,1,0,NA,4,4,1,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,3,1,10,4,4,3,4,4,3,4,4,3,4,4,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3 4,0,0,1,1,0,0,0,0,0,NA,43,NA,21238,NA,uuid:a156f4a1-591f-4078-8a63-a2d02a9159ae,2512142209,uuid:a156f4a1-591f-4078-8a63-a2d02a9159ae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600242,S0601030132,BENISHANGUL-GUMUZ,Assosa,kurmuk,dul hode,Rural,"12/19/2025, 6:12:05 PM","12/19/2025, 10:19:30 AM","12/19/2025, 10:58:19 AM",12/19/2025,8.62E+14,1,T36303,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,NA,3,NA,2,NA,0,NA,2014,2018,4,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,3,0,0,1,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,2,3,2,1,2,2,1,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,3,3,NA,1 2 5 6 8 9,1,1,0,0,1,1,0,1,1,0,0,0,0,NA,3,3,3,3,4,4,4,3,3,4,4,4,3,5,3,3,2,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,2,1,4,3,2,2,2,3,5,3,2,NA,3,4,4,1,3,2,0,1,0,0,0,NA,3,NA,0,0,0,1,0,1,0,0,1,0,0,NA,1,2,4,4,4,1,1,2,2,2,1,1,2,2,1,2,1,3,4 7,0,0,0,1,0,0,1,0,0,0,0,4,3,4,2,4,4,3,1,1,4,10,3,4,1,4,4,2,3,3,3,4,4,1 4,1,0,0,1,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 4,0,1,0,1,0,0,0,0,0,NA,24,NA,13780,No,uuid:90ec7cd9-04ce-435d-834b-63f52d843efa,2512142209,uuid:90ec7cd9-04ce-435d-834b-63f52d843efa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600242,S0601030132,BENISHANGUL-GUMUZ,Assosa,kurmuk,dul hode,Rural,"12/19/2025, 8:17:34 PM","12/19/2025, 9:11:45 AM","12/19/2025, 8:12:37 PM",12/19/2025,94cf2bbcc2bba848,1,T36301,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,1 2 3,1,1,1,0,NA,4,NA,2,NA,1,NA,2007,2016,4,1,2,3,1 2 5,1,1,0,0,1,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,1,1,0,0,0,0,0,NA,1 3 4 6,1,0,1,1,0,1,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,5 6,0,0,0,0,1,1,0,0,0,0,NA,2,2,2,2,2,4,2,2,1 3 7 8 9,1,0,1,0,0,0,1,1,1,0,0,0,0,NA,1,2,NA,1 4 5,1,0,0,1,1,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,1,1,1,5,0,0,0,0,1,0,0,0,NA,2,4,4,2,4,2,2,4,3,2,1,1,NA,3,3,3,1,3,2,0,1,0,0,0,NA,3,NA,1,1,1,1,1,1,1,1,1,1,0,NA,1,1,1,1,3,3,1,3,2,1,1,3,3,2,1,3,3,3,1 4,1,0,0,1,0,0,0,0,0,0,0,3,3,3,3,1,3,1,3,3,2,10,3,3,3,3,3,1,2,2,2,4,2,4,0,0,0,1,0,0,0,NA,1,2,1,2,1,2,2,2,1,የለም,3,0,0,1,0,0,0,0,0,0,NA,35,NA,16050,የለም,uuid:2abc4315-f60a-42fd-a177-c920f2894b68,2512142209,uuid:2abc4315-f60a-42fd-a177-c920f2894b68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600242,S0601030132,BENISHANGUL-GUMUZ,Assosa,kurmuk,dul hode,Rural,"12/19/2025, 8:17:34 PM","12/19/2025, 9:55:32 AM","12/19/2025, 8:12:50 PM",12/19/2025,94cf2bbcc2bba848,1,T36302,NA,female,7,0,0,0,0,0,0,1,0,0,97,0,0,0,1,Gnaral since,1,NA,2,NA,1,NA,2018,2018,1,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,5 6,0,0,0,0,1,1,0,NA,1,1 3,1,0,1,0,0,0,NA,1 2 3 4 5 6 7 8 9,1,1,1,1,1,1,1,1,1,0,NA,1 5,1,0,0,0,1,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1,2,2,1,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,1 2 3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,5,2,2,1,5,0,0,0,0,1,0,0,0,NA,2,4,2,2,2,2,2,4,2,5,2,1,NA,3,4,4,2,3,1 2,1,1,0,0,0,NA,3,NA,1,0,0,0,0,1,1,1,1,1,0,NA,3,4,1,1,3,1,3,3,2,3,3,3,3,3,3,3,3,3,1 3,1,0,1,0,0,0,0,0,0,0,0,4,3,3,3,1,3,3,3,3,1,10,4,4,1,3,4,3,4,4,2,3,2,4,0,0,0,1,0,0,0,NA,1,3,3,3,1,2,2,2,1,የለም,1 4,1,0,0,1,0,0,0,0,0,NA,25,NA,12500,የለም,uuid:4bd860fd-b010-43dc-96f5-9227de0b44c1,2512142209,uuid:4bd860fd-b010-43dc-96f5-9227de0b44c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600117,S0601050102,BENISHANGUL-GUMUZ,Assosa,bambasi,mutsa yako,Rural,"12/11/2025, 7:22:38 PM","12/11/2025, 10:34:12 AM","12/11/2025, 11:04:43 AM",12/11/2025,8.62E+14,1,T2401,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,NA,3,NA,3,NA,0,NA,2011,2016,3,1,3,3,1 5,1,0,0,0,1,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 2 4,1,1,0,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,4,2,3,1,3,3,4,3,2 5 6,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,3,3,NA,1 2 3 4 5 6 7 8 9 10 11,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,4,4,4,4,4,4,4,4,2,4,4,5,5,5,5,5,1,1,1,2 4 5,0,1,0,1,1,0,0,0,NA,4,2,4,3,2,4,5,5,5,5,2,2,NA,4,4,4,3,4,2,0,1,0,0,0,NA,3,NA,0,0,0,1,1,1,1,1,1,1,0,NA,1,1,1,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,1 2,1,1,0,0,0,0,0,0,0,0,0,4,1,4,3,3,4,4,3,3,1,10,4,4,1,4,4,1,4,4,4,4,4,1 4,1,0,0,1,0,0,0,NA,1,1,2,3,1,1,2,1,1,no,2 4,0,1,0,1,0,0,0,0,0,NA,34,NA,13732,no,uuid:8fed1c84-9e8d-4a7f-9a78-52bdff96d915,2512040829,uuid:8fed1c84-9e8d-4a7f-9a78-52bdff96d915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600117,S0601050102,BENISHANGUL-GUMUZ,Assosa,bambasi,mutsa yako,Rural,"12/11/2025, 7:22:39 PM","12/11/2025, 11:04:54 AM","12/11/2025, 11:39:18 AM",12/11/2025,8.62E+14,1,T2402,NA,male,5 6 7 8,0,0,0,0,1,1,1,1,0,1,1,0,0,0,NA,3,NA,2,NA,0,NA,2010,2012,2,0,NA,NA,1 5,1,0,0,0,1,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 4 5,1,0,0,1,1,0,0,0,0,0,NA,2 4,0,1,0,1,0,0,0,0,0,0,NA,3 8,0,0,1,0,0,0,0,1,0,0,NA,3,3,2,1,4,2,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,4,3,NA,1 2 3 5 7 8 9 10,1,1,1,0,1,0,1,1,1,1,0,0,0,NA,3,3,3,3,4,3,3,3,3,4,4,4,5,5,5,5,1,1,1,5,0,0,0,0,1,0,0,0,NA,4,4,4,4,4,2,2,5,2,5,2,3,NA,4,4,4,3,3,2,0,1,0,0,0,NA,3,NA,0,0,0,1,1,1,0,1,1,1,0,NA,3,3,1,3,2,3,1,3,3,3,3,3,1,1,1,3,3,3,5 11,0,0,0,0,1,0,0,0,0,0,1,4,3,3,3,3,4,1,3,3,4,10,4,1,4,3,4,4,3,4,3,4,4,4,0,0,0,1,0,0,0,NA,1,3,3,3,1,3,3,2,1,no,1 3,1,0,1,0,0,0,0,0,0,NA,33,NA,10700,no,uuid:14124d1e-9b49-49c6-a312-998707b764fc,2512040829,uuid:14124d1e-9b49-49c6-a312-998707b764fc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600117,S0601050102,BENISHANGUL-GUMUZ,Assosa,bambasi,mutsa yako,Rural,"12/11/2025, 9:06:42 PM","12/11/2025, 11:57:11 AM","12/11/2025, 8:18:41 PM",12/11/2025,94cf2bbcc2bba848,1,T2403,NA,female,1 2,1,1,0,0,0,0,0,0,0,1 2,1,1,0,0,NA,1,NA,1,NA,0,NA,2017,2017,1,0,NA,NA,2,0,1,0,0,0,0,0,NA,1,NA,2 5 6,0,1,0,0,1,1,0,NA,1,1 2 3 4 5,1,1,1,1,1,0,NA,1 2 3 4 9,1,1,1,1,0,0,0,0,1,0,NA,1 4,1,0,0,1,0,0,0,0,0,0,NA,1 2,1,1,0,0,0,0,0,0,0,0,NA,2,2,2,1,3,2,3,2,1 2 3 4 6 7 8 9 10,1,1,1,1,0,1,1,1,1,1,0,0,0,NA,1,3,NA,2 3 5,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,1,2 5,0,1,0,0,1,0,0,0,NA,4,4,3,3,3,3,5,4,1,2,2,1,NA,4,4,4,4,4,2 3 4,0,1,1,1,0,NA,1,NA,0,1,0,1,1,0,0,1,1,0,0,NA,3,3,1,1,4,3,1,3,3,3,3,3,3,2,3,3,3,3,1 6,1,0,0,0,0,1,0,0,0,0,0,4,1,3,3,1,4,4,3,3,1,10,4,4,1,4,4,3,3,4,4,4,4,1 2,1,1,0,0,0,0,0,NA,1,2,1,3,1,1,1,3,1,የለም,1,1,0,0,0,0,0,0,0,0,NA,24,NA,7789,No,uuid:6e2b144f-a8d6-4c92-9276-3157ce918379,2512040829,uuid:6e2b144f-a8d6-4c92-9276-3157ce918379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600119,S0601050152,BENISHANGUL-GUMUZ,Assosa,bambasi,selama,Rural,"12/10/2025, 7:30:08 PM","12/10/2025, 1:00:47 PM","12/10/2025, 1:44:21 PM",12/10/2025,8.62E+14,1,T803,NA,male,1 2 3 4,1,1,1,1,0,0,0,0,0,1 3,1,0,1,0,NA,3,NA,2,NA,0,NA,2014,2017,2,1,1,3,1 5,1,0,0,0,1,0,0,NA,1,NA,6,0,0,0,0,0,1,0,NA,1,3,0,0,1,0,0,0,NA,1 4 9,1,0,0,1,0,0,0,0,1,0,NA,4 6,0,0,0,1,0,1,0,0,0,0,NA,6 7,0,0,0,0,0,1,1,0,0,0,NA,2,3,3,2,4,2,3,4,5 8 9,0,0,0,0,1,0,0,1,1,0,0,0,0,NA,4,3,NA,1 2 3 4 5 6 7 8 9 10 11,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,3,4,3,4,3,3,3,3,3,4,5,5,5,5,5,5,1,1,1,5,0,0,0,0,1,0,0,0,NA,2,4,2,4,4,4,5,2,2,2,2,2,NA,3,3,3,3,3,1 2,1,1,0,0,0,NA,2,NA,1,1,0,1,1,1,1,1,1,0,0,NA,4,4,4,1,4,3,3,1,1,1,1,3,3,3,1,3,3,3,1 2,1,1,0,0,0,0,0,0,0,0,0,4,3,3,3,4,4,4,1,1,2,9,4,4,3,3,3,3,4,4,3,4,3,2 5,0,1,0,0,1,0,0,NA,1,2,1,3,3,1,2,2,3,no,7 8,0,0,0,0,0,0,1,1,0,NA,26,NA,13732,no,uuid:d67df5b4-ce02-49a5-91cd-66bd35c1c781,2512040829,uuid:d67df5b4-ce02-49a5-91cd-66bd35c1c781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
